file_name,width,height,file_size_mb,status,label_status,plane_count,baseball-diamond_count,bridge_count,ground-track-field_count,small-vehicle_count,large-vehicle_count,ship_count,tennis-court_count,basketball-court_count,storage-tank_count,soccer-ball-field_count,roundabout_count,harbor_count,swimming-pool_count,helicopter_count
P2485__1024__548___824.png,1024,1024,1.3697,success,success,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P0144__1024__0___0.png,1024,1024,1.1657,success,success,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0
P1300__1024__4176___2472.png,1024,1024,1.2003,success,success,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
P2453__1024__824___1185.png,1024,1024,1.8158,success,success,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P1570__1024__824___3296.png,1024,1024,0.7449,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0878__1024__1648___1033.png,1024,1024,2.1073,success,success,0,0,0,0,0,0,8,0,0,0,0,0,7,0,0
P1376__1024__3296___1648.png,1024,1024,1.3339,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1599__1024__0___0.png,1024,1024,0.9653,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1357__1024__824___2472.png,1024,1024,1.5913,success,success,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
P0053__1024__385___397.png,1024,1024,2.571,success,success,0,0,0,0,6,0,37,0,0,0,0,0,0,0,0
P1281__1024__1648___1648.png,1024,1024,1.1184,success,success,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0
P1481__1024__1910___0.png,1024,1024,1.9223,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1391__1024__4120___1648.png,1024,1024,1.8741,success,success,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0777__1024__585___0.png,1024,1024,2.1033,success,success,0,0,0,0,0,0,340,0,0,0,0,0,11,1,0
P0019__1024__5549___2703.png,1024,1024,1.5997,success,success,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0
P2692__1024__0___824.png,1024,1024,1.3393,success,success,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0
P0160__1024__1648___1648.png,1024,1024,1.7673,success,success,2,0,0,0,39,14,0,0,0,0,0,0,0,0,0
P0517__1024__0___0.png,1024,1024,2.1743,success,success,0,0,0,0,14,0,0,0,0,0,0,0,0,9,0
P1550__1024__2472___1648.png,1024,1024,1.0602,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1278__1024__824___1648.png,1024,1024,0.6048,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1583__1024__824___824.png,1024,1024,0.9903,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0282__1024__175___0.png,1024,1024,1.8042,success,success,0,0,0,0,21,9,0,0,0,0,0,0,0,0,0
P1515__1024__2472___824.png,1024,1024,0.9075,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1632__1024__2976___2976.png,1024,1024,0.9019,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2750__1024__1648___2687.png,1024,1024,1.6396,success,success,0,0,0,0,0,11,16,0,0,40,0,0,0,0,0
P0212__1024__0___0.png,1024,1024,0.9514,success,success,0,0,0,0,41,9,0,0,0,0,0,0,0,0,0
P1250__1024__1648___824.png,1024,1024,1.5102,success,success,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0
P0000__1024__2472___0.png,1024,1024,0.8755,success,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0054__1024__1168___824.png,1024,1024,1.6136,success,success,0,0,0,0,74,4,0,0,0,0,0,0,0,0,0
P2030__1024__824___4005.png,1024,1024,1.411,success,success,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1591__1024__0___2976.png,1024,1024,0.7407,success,success,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0
P2741__1024__1548___1567.png,1024,1024,1.2241,success,success,6,0,0,0,0,0,6,0,0,0,0,0,1,0,0
P1384__1024__824___4120.png,1024,1024,2.3502,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
P1216__1024__2976___0.png,1024,1024,0.8667,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0440__1024__0___363.png,1024,1024,1.3519,success,success,0,0,0,0,1,0,2,0,0,0,0,0,4,0,0
P0535__1024__0___0.png,1024,1024,1.6604,success,success,0,0,0,0,47,13,0,0,0,0,0,0,0,0,0
P1685__1024__3269___824.png,1024,1024,0.776,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1455__1024__4756___3296.png,1024,1024,2.0264,success,success,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0
P1350__1024__0___1648.png,1024,1024,1.4543,success,success,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0
P1281__1024__2472___2976.png,1024,1024,0.7876,success,success,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P1650__1024__1648___1648.png,1024,1024,0.8197,success,success,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P0602__1024__0___0.png,1024,1024,1.5391,success,success,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
P1374__1024__4120___1648.png,1024,1024,0.8825,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0533__1024__0___94.png,1024,1024,1.9334,success,success,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0
P0921__1024__2797___0.png,1024,1024,1.8795,success,success,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
P0583__1024__1238___0.png,1024,1024,1.2376,success,success,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
P2222__1024__0___0.png,1024,1024,2.111,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
P0143__1024__0___0.png,1024,1024,0.749,success,success,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
P1600__1024__2976___0.png,1024,1024,0.6068,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1337__1024__824___824.png,1024,1024,1.603,success,success,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
P0977__1024__824___1193.png,1024,1024,2.0633,success,success,0,0,0,0,2,0,3,0,0,0,0,0,8,0,0
P2801__1024__824___2472.png,1024,1024,1.7829,success,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0432__1024__0___0.png,1024,1024,1.087,success,success,0,0,0,0,0,0,2,0,0,0,0,0,8,1,0
P0025__1024__1648___824.png,1024,1024,1.502,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1221__1024__1648___1648.png,1024,1024,0.8113,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1699__1024__3269___0.png,1024,1024,0.5069,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1791__1024__2472___3774.png,1024,1024,1.8092,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1659__1024__2976___0.png,1024,1024,0.3558,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0209__1024__1648___0.png,1024,1024,1.5223,success,success,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0
P1167__1024__824___3441.png,1024,1024,1.7464,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1069__1024__824___0.png,1024,1024,1.891,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1554__1024__2976___824.png,1024,1024,0.7819,success,success,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P2468__1024__0___0.png,1024,1024,2.0752,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1791__1024__2472___824.png,1024,1024,2.0099,success,success,0,0,0,0,56,2,0,0,0,0,0,0,0,0,0
P1139__1024__5768___1648.png,1024,1024,0.6363,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1359__1024__1648___2472.png,1024,1024,1.6001,success,success,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
P1651__1024__0___0.png,1024,1024,0.8486,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1214__1024__0___1648.png,1024,1024,1.2069,success,success,0,0,0,0,0,0,0,4,8,0,3,0,0,0,0
P0991__1024__0___824.png,1024,1024,1.7864,success,success,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
P0047__1024__102___1143.png,1024,1024,1.8152,success,success,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
P1165__1024__824___0.png,1024,1024,0.6948,success,success,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1258__1024__2472___2472.png,1024,1024,1.6998,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1874__1024__824___0.png,1024,1024,1.5289,success,success,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1467__1024__1648___824.png,1024,1024,1.1124,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1707__1024__2976___2976.png,1024,1024,0.6567,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1426__1024__4120___0.png,1024,1024,0.9757,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P1972__1024__0___824.png,1024,1024,2.0577,success,success,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0098__1024__0___0.png,1024,1024,1.9008,success,success,0,0,0,0,48,4,0,0,0,0,0,1,0,0,0
P0030__1024__824___824.png,1024,1024,1.5204,success,success,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P1493__1024__1648___0.png,1024,1024,1.8186,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1311__1024__2976___1648.png,1024,1024,1.284,success,success,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
P1428__1024__824___1776.png,1024,1024,0.6811,success,success,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
P1465__1024__1386___0.png,1024,1024,1.6251,success,success,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
P1096__1024__2472___0.png,1024,1024,2.1785,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2280__1024__3079___0.png,1024,1024,0.2161,success,success,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
P1268__1024__2472___2596.png,1024,1024,0.9171,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1241__1024__0___2976.png,1024,1024,1.3341,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2005__1024__2472___0.png,1024,1024,2.0902,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2594__1024__589___1648.png,1024,1024,1.5234,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1369__1024__1648___1648.png,1024,1024,1.5407,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2557__1024__3979___1648.png,1024,1024,1.4013,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1228__1024__824___2976.png,1024,1024,1.574,success,success,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
P1455__1024__0___2472.png,1024,1024,2.0595,success,success,0,0,0,0,25,0,0,0,0,0,0,0,0,1,0
P1392__1024__2472___2472.png,1024,1024,1.8886,success,success,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2163__1024__461___0.png,1024,1024,1.3918,success,success,0,2,1,0,0,0,0,8,0,0,0,0,0,0,0
P1641__1024__0___0.png,1024,1024,0.8496,success,success,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1401__1024__824___824.png,1024,1024,2.1219,success,success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1736__1024__1648___2472.png,1024,1024,0.999,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1450__1024__0___0.png,1024,1024,2.1477,success,success,0,0,0,0,22,25,0,0,0,0,0,0,0,0,0
P1693__1024__2472___824.png,1024,1024,0.8031,success,success,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P0630__1024__824___0.png,1024,1024,1.1292,success,success,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
P2582__1024__674___725.png,1024,1024,1.8029,success,success,0,0,1,0,17,1,0,10,0,0,2,0,0,0,0
P1161__1024__1648___2472.png,1024,1024,1.0104,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2354__1024__781___0.png,1024,1024,1.6715,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1338__1024__824___0.png,1024,1024,1.0437,success,success,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
P1075__1024__0___824.png,1024,1024,1.8662,success,success,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0
P1295__1024__0___1648.png,1024,1024,1.2399,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2032__1024__0___0.png,1024,1024,1.313,success,success,0,0,0,0,8,36,0,0,0,0,0,0,0,0,0
P0897__1024__1307___824.png,1024,1024,2.3019,success,success,0,0,0,0,0,0,378,0,0,0,0,0,7,0,0
P1399__1024__0___4944.png,1024,1024,1.4706,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1489__1024__824___3634.png,1024,1024,1.9956,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2033__1024__570___0.png,1024,1024,1.9069,success,success,0,0,0,0,20,41,0,0,0,0,0,0,0,0,0
P1149__1024__1648___0.png,1024,1024,0.9238,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
P1455__1024__4120___2472.png,1024,1024,2.04,success,success,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
P1260__1024__824___824.png,1024,1024,1.1511,success,success,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
P1273__1024__3296___0.png,1024,1024,0.7491,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2385__1024__0___0.png,1024,1024,1.6126,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1462__1024__4120___0.png,1024,1024,1.0322,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1062__1024__0___824.png,1024,1024,1.9211,success,success,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
P0036__1024__0___4516.png,1024,1024,1.9473,success,success,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1274__1024__2976___0.png,1024,1024,0.5804,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1308__1024__824___1648.png,1024,1024,1.1099,success,success,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
P1274__1024__1648___2976.png,1024,1024,1.2205,success,success,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1333__1024__2976___824.png,1024,1024,1.2559,success,success,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0
P1545__1024__2976___2472.png,1024,1024,0.791,success,success,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P1359__1024__824___1648.png,1024,1024,1.6754,success,success,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
P1275__1024__1648___0.png,1024,1024,0.8938,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0218__1024__824___1560.png,1024,1024,1.8361,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0179__1024__3750___2472.png,1024,1024,1.6407,success,success,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2514__1024__824___1716.png,1024,1024,1.8463,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1519__1024__824___0.png,1024,1024,1.0829,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1369__1024__4176___1648.png,1024,1024,1.3343,success,success,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0
P1122__1024__0___1648.png,1024,1024,0.5491,success,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1462__1024__4120___824.png,1024,1024,1.9265,success,success,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
P1158__1024__3296___4140.png,1024,1024,0.8195,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1030__1024__0___343.png,1024,1024,1.7758,success,success,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
P1080__1024__649___1648.png,1024,1024,2.2798,success,success,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0
P1676__1024__824___2976.png,1024,1024,0.7248,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2378__1024__1709___824.png,1024,1024,1.544,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1387__1024__3296___1648.png,1024,1024,0.7919,success,success,0,0,0,0,0,0,64,0,0,0,0,0,1,0,0
P0254__1024__824___0.png,1024,1024,1.7337,success,success,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1480__1024__1175___1648.png,1024,1024,1.7721,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2052__1024__0___0.png,1024,1024,1.0609,success,success,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0
P1555__1024__0___0.png,1024,1024,1.0267,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0620__1024__0___809.png,1024,1024,1.0046,success,success,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
P1225__1024__1648___824.png,1024,1024,0.638,success,success,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P2507__1024__824___1251.png,1024,1024,1.3856,success,success,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
P1382__1024__824___2472.png,1024,1024,0.8147,success,success,0,0,0,0,0,0,0,4,0,0,2,1,0,0,0
P2098__1024__0___0.png,1024,1024,0.9766,success,success,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
P2761__1024__824___824.png,1024,1024,1.3197,success,success,0,0,0,0,0,11,51,0,0,4,0,0,5,0,0
P1659__1024__2472___0.png,1024,1024,0.3045,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2471__1024__620___0.png,1024,1024,1.3342,success,success,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
P1364__1024__0___1648.png,1024,1024,1.9109,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1308__1024__2472___2472.png,1024,1024,1.1356,success,success,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
P1893__1024__0___0.png,1024,1024,0.693,success,success,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
P1265__1024__0___1648.png,1024,1024,1.3315,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2478__1024__0___598.png,1024,1024,1.3285,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2271__1024__4944___2262.png,1024,1024,2.1396,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0179__1024__1648___824.png,1024,1024,1.5612,success,success,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P2390__1024__1648___909.png,1024,1024,1.5824,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1356__1024__2976___2976.png,1024,1024,1.3711,success,success,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
P1868__1024__8240___2472.png,1024,1024,1.4151,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1358__1024__2472___824.png,1024,1024,1.5943,success,success,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
P0038__1024__824___1648.png,1024,1024,1.8591,success,success,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0
P1502__1024__1648___3310.png,1024,1024,1.6623,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1181__1024__2663___824.png,1024,1024,1.337,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P1641__1024__2976___1648.png,1024,1024,0.8428,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2645__1024__2472___1648.png,1024,1024,1.9999,success,success,0,0,0,0,0,0,1,0,0,10,0,0,5,0,0
P2271__1024__824___2262.png,1024,1024,2.0159,success,success,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
P1508__1024__0___1648.png,1024,1024,1.552,success,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P1267__1024__2976___2472.png,1024,1024,1.046,success,success,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P2560__1024__1648___0.png,1024,1024,1.4064,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1241__1024__0___1648.png,1024,1024,1.3914,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2642__1024__824___1648.png,1024,1024,1.7664,success,success,0,0,0,0,18,0,0,0,0,6,0,0,0,0,0
P2472__1024__0___0.png,1024,1024,1.044,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1397__1024__1648___824.png,1024,1024,1.9881,success,success,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1471__1024__824___824.png,1024,1024,1.0135,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2543__1024__824___0.png,1024,1024,1.9023,success,success,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0
P1413__1024__0___2865.png,1024,1024,1.6888,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2205__1024__493___824.png,1024,1024,2.1817,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
P2612__1024__3296___1648.png,1024,1024,2.0366,success,success,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
P2571__1024__21___0.png,1024,1024,1.8266,success,success,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
P1374__1024__824___4120.png,1024,1024,1.0648,success,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0591__1024__0___0.png,1024,1024,1.8166,success,success,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
P0085__1024__824___0.png,1024,1024,1.8745,success,success,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
P1258__1024__4176___2976.png,1024,1024,1.6261,success,success,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P2724__1024__3296___1432.png,1024,1024,1.9241,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0619__1024__0___0.png,1024,1024,1.5501,success,success,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0
P1277__1024__2976___824.png,1024,1024,1.0163,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1464__1024__2792___824.png,1024,1024,1.2385,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1871__1024__0___3296.png,1024,1024,1.8737,success,success,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2721__1024__0___1429.png,1024,1024,1.9252,success,success,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0
P1863__1024__1648___2275.png,1024,1024,1.9875,success,success,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
P1394__1024__3296___824.png,1024,1024,1.3692,success,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2437__1024__906___0.png,1024,1024,1.8835,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1299__1024__1648___0.png,1024,1024,1.0346,success,success,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
P2560__1024__2678___2542.png,1024,1024,1.016,success,success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1699__1024__824___3960.png,1024,1024,0.5921,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1122__1024__1648___2048.png,1024,1024,0.5903,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1092__1024__0___1147.png,1024,1024,2.0703,success,success,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0
P2644__1024__3296___1648.png,1024,1024,1.8433,success,success,0,0,0,0,6,12,0,0,0,1,0,0,0,0,0
P2550__1024__1648___0.png,1024,1024,1.1434,success,success,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0476__1024__122___0.png,1024,1024,1.977,success,success,0,0,0,0,20,55,2,0,0,0,0,0,0,0,0
P0693__1024__0___0.png,1024,1024,1.6808,success,success,0,0,0,0,9,28,0,0,0,0,0,0,0,0,0
P0256__1024__256___0.png,1024,1024,1.8491,success,success,0,0,0,0,4,78,0,0,0,0,0,0,0,0,0
P0504__1024__824___494.png,1024,1024,1.9507,success,success,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
P1211__1024__2472___0.png,1024,1024,0.7942,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2196__1024__246___0.png,1024,1024,2.3023,success,success,0,0,4,0,0,0,0,8,0,0,0,1,0,1,0
P2429__1024__824___1796.png,1024,1024,1.1494,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2759__1024__6592___2472.png,1024,1024,1.1881,success,success,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0
P1219__1024__824___2596.png,1024,1024,0.9783,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1531__1024__3269___2976.png,1024,1024,0.8425,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0087__1024__0___0.png,1024,1024,1.7054,success,success,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0
P1161__1024__0___1648.png,1024,1024,1.0069,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1413__1024__4120___2865.png,1024,1024,1.4007,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1717__1024__2472___0.png,1024,1024,0.7447,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1867__1024__6121___0.png,1024,1024,1.1449,success,success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1321__1024__0___0.png,1024,1024,0.9926,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1161__1024__2472___2472.png,1024,1024,1.043,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0119__1024__0___0.png,1024,1024,1.4837,success,success,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0
P2642__1024__4944___1648.png,1024,1024,1.8049,success,success,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P2631__1024__0___0.png,1024,1024,1.9926,success,success,0,0,0,0,3,41,0,0,0,0,0,0,0,0,0
P1709__1024__1648___0.png,1024,1024,0.6113,success,success,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
P1155__1024__1648___0.png,1024,1024,0.9091,success,success,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2789__1024__0___0.png,1024,1024,2.0606,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1325__1024__2472___1648.png,1024,1024,1.227,success,success,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P1456__1024__824___1488.png,1024,1024,0.806,success,success,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P1555__1024__1648___824.png,1024,1024,0.862,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1174__1024__4120___2472.png,1024,1024,0.9947,success,success,12,0,0,0,0,7,0,0,0,0,0,0,0,0,0
P1171__1024__2472___824.png,1024,1024,1.2379,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1770__1024__2976___824.png,1024,1024,0.8831,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1707__1024__824___2472.png,1024,1024,0.6127,success,success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2177__1024__0___57.png,1024,1024,1.3574,success,success,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
P2701__1024__824___0.png,1024,1024,1.2176,success,success,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0
P2552__1024__824___1648.png,1024,1024,1.5131,success,success,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
